id;sku;title;price;compareAtPrice;inventoryQuantity;product_id;title;totalInventory;totalVariants;mediaCount.count;sku_2
gid://shopify/ProductVariant/47864051794215;BR06792T;A;4900.0;;7;gid://shopify/Product/9059714760999;Brinco Você - UNITÁRIO | Ouro Branco 18K com Ródio Negro e Diamantes;136;26;11;BR06792T
gid://shopify/ProductVariant/47864051892519;BR06794T;B;4900.0;;5;gid://shopify/Product/9059714760999;Brinco Você - UNITÁRIO | Ouro Branco 18K com Ródio Negro e Diamantes;136;26;11;BR06794T
gid://shopify/ProductVariant/47864051990823;BR06795T;C;4900.0;;6;gid://shopify/Product/9059714760999;Brinco Você - UNITÁRIO | Ouro Branco 18K com Ródio Negro e Diamantes;136;26;11;BR06795T
gid://shopify/ProductVariant/47864052089127;BR06796T;D;4900.0;;5;gid://shopify/Product/9059714760999;Brinco Você - UNITÁRIO | Ouro Branco 18K com Ródio Negro e Diamantes;136;26;11;BR06796T
gid://shopify/ProductVariant/47864052187431;BR06797T;E;4900.0;;6;gid://shopify/Product/9059714760999;Brinco Você - UNITÁRIO | Ouro Branco 18K com Ródio Negro e Diamantes;136;26;11;BR06797T
gid://shopify/ProductVariant/47864052285735;BR06798T;F;4900.0;;5;gid://shopify/Product/9059714760999;Brinco Você - UNITÁRIO | Ouro Branco 18K com Ródio Negro e Diamantes;136;26;11;BR06798T
gid://shopify/ProductVariant/47864052384039;BR06799T;G;4900.0;;5;gid://shopify/Product/9059714760999;Brinco Você - UNITÁRIO | Ouro Branco 18K com Ródio Negro e Diamantes;136;26;11;BR06799T
gid://shopify/ProductVariant/47864052482343;BR06800T;H;4900.0;;5;gid://shopify/Product/9059714760999;Brinco Você - UNITÁRIO | Ouro Branco 18K com Ródio Negro e Diamantes;136;26;11;BR06800T
gid://shopify/ProductVariant/47864052580647;BR06801T;I;4900.0;;5;gid://shopify/Product/9059714760999;Brinco Você - UNITÁRIO | Ouro Branco 18K com Ródio Negro e Diamantes;136;26;11;BR06801T
gid://shopify/ProductVariant/47864052678951;BR06802T;J;4900.0;;5;gid://shopify/Product/9059714760999;Brinco Você - UNITÁRIO | Ouro Branco 18K com Ródio Negro e Diamantes;136;26;11;BR06802T
gid://shopify/ProductVariant/47864052777255;BR06803T;K;4900.0;;5;gid://shopify/Product/9059714760999;Brinco Você - UNITÁRIO | Ouro Branco 18K com Ródio Negro e Diamantes;136;26;11;BR06803T
gid://shopify/ProductVariant/47864052875559;BR06804T;L;4900.0;;6;gid://shopify/Product/9059714760999;Brinco Você - UNITÁRIO | Ouro Branco 18K com Ródio Negro e Diamantes;136;26;11;BR06804T
gid://shopify/ProductVariant/47864052973863;BR06805T;M;4900.0;;5;gid://shopify/Product/9059714760999;Brinco Você - UNITÁRIO | Ouro Branco 18K com Ródio Negro e Diamantes;136;26;11;BR06805T
gid://shopify/ProductVariant/47864053072167;BR06806T;N;4900.0;;5;gid://shopify/Product/9059714760999;Brinco Você - UNITÁRIO | Ouro Branco 18K com Ródio Negro e Diamantes;136;26;11;BR06806T
gid://shopify/ProductVariant/47864053170471;BR06807T;O;4900.0;;5;gid://shopify/Product/9059714760999;Brinco Você - UNITÁRIO | Ouro Branco 18K com Ródio Negro e Diamantes;136;26;11;BR06807T
gid://shopify/ProductVariant/47864053268775;BR06808T;P;4900.0;;5;gid://shopify/Product/9059714760999;Brinco Você - UNITÁRIO | Ouro Branco 18K com Ródio Negro e Diamantes;136;26;11;BR06808T
gid://shopify/ProductVariant/47864053367079;BR06809T;Q;4900.0;;5;gid://shopify/Product/9059714760999;Brinco Você - UNITÁRIO | Ouro Branco 18K com Ródio Negro e Diamantes;136;26;11;BR06809T
gid://shopify/ProductVariant/47864053465383;BR06810T;R;4900.0;;5;gid://shopify/Product/9059714760999;Brinco Você - UNITÁRIO | Ouro Branco 18K com Ródio Negro e Diamantes;136;26;11;BR06810T
gid://shopify/ProductVariant/47864053563687;BR06811T;S;4900.0;;6;gid://shopify/Product/9059714760999;Brinco Você - UNITÁRIO | Ouro Branco 18K com Ródio Negro e Diamantes;136;26;11;BR06811T
gid://shopify/ProductVariant/47864053661991;BR06812T;T;4900.0;;5;gid://shopify/Product/9059714760999;Brinco Você - UNITÁRIO | Ouro Branco 18K com Ródio Negro e Diamantes;136;26;11;BR06812T
gid://shopify/ProductVariant/47864053760295;BR06813T;U;4900.0;;5;gid://shopify/Product/9059714760999;Brinco Você - UNITÁRIO | Ouro Branco 18K com Ródio Negro e Diamantes;136;26;11;BR06813T
gid://shopify/ProductVariant/47864053858599;BR06814T;V;4900.0;;5;gid://shopify/Product/9059714760999;Brinco Você - UNITÁRIO | Ouro Branco 18K com Ródio Negro e Diamantes;136;26;11;BR06814T
gid://shopify/ProductVariant/47864053956903;BR06815T;W;4900.0;;5;gid://shopify/Product/9059714760999;Brinco Você - UNITÁRIO | Ouro Branco 18K com Ródio Negro e Diamantes;136;26;11;BR06815T
gid://shopify/ProductVariant/47864054055207;BR06816T;X;4900.0;;5;gid://shopify/Product/9059714760999;Brinco Você - UNITÁRIO | Ouro Branco 18K com Ródio Negro e Diamantes;136;26;11;BR06816T
gid://shopify/ProductVariant/47864054153511;BR06817T;Y;4900.0;;5;gid://shopify/Product/9059714760999;Brinco Você - UNITÁRIO | Ouro Branco 18K com Ródio Negro e Diamantes;136;26;11;BR06817T
gid://shopify/ProductVariant/47864054251815;BR06818T;Z;4900.0;;5;gid://shopify/Product/9059714760999;Brinco Você - UNITÁRIO | Ouro Branco 18K com Ródio Negro e Diamantes;136;26;11;BR06818T
gid://shopify/ProductVariant/48008695021863;PI01788;A;7900.0;;6;gid://shopify/Product/9113340248359;Pingente Você - M | Ouro Branco 18K e Diamantes;151;26;29;PI01788
gid://shopify/ProductVariant/48008695087399;PI01789;B;7900.0;;6;gid://shopify/Product/9113340248359;Pingente Você - M | Ouro Branco 18K e Diamantes;151;26;29;PI01789
gid://shopify/ProductVariant/48008695152935;PI01790;C;7900.0;;5;gid://shopify/Product/9113340248359;Pingente Você - M | Ouro Branco 18K e Diamantes;151;26;29;PI01790
gid://shopify/ProductVariant/48008695218471;PI01791;D;7900.0;;5;gid://shopify/Product/9113340248359;Pingente Você - M | Ouro Branco 18K e Diamantes;151;26;29;PI01791
gid://shopify/ProductVariant/48008695284007;PI01792;E;7900.0;;6;gid://shopify/Product/9113340248359;Pingente Você - M | Ouro Branco 18K e Diamantes;151;26;29;PI01792
gid://shopify/ProductVariant/48008695349543;PI01793;F;7900.0;;5;gid://shopify/Product/9113340248359;Pingente Você - M | Ouro Branco 18K e Diamantes;151;26;29;PI01793
gid://shopify/ProductVariant/48008695447847;PI01794;G;7900.0;;6;gid://shopify/Product/9113340248359;Pingente Você - M | Ouro Branco 18K e Diamantes;151;26;29;PI01794
gid://shopify/ProductVariant/48008695513383;PI01795;H;7900.0;;6;gid://shopify/Product/9113340248359;Pingente Você - M | Ouro Branco 18K e Diamantes;151;26;29;PI01795
gid://shopify/ProductVariant/48008695578919;PI01796;I;7900.0;;6;gid://shopify/Product/9113340248359;Pingente Você - M | Ouro Branco 18K e Diamantes;151;26;29;PI01796
gid://shopify/ProductVariant/48008695644455;PI01797;J;7900.0;;6;gid://shopify/Product/9113340248359;Pingente Você - M | Ouro Branco 18K e Diamantes;151;26;29;PI01797
gid://shopify/ProductVariant/48008695709991;PI01798;K;7900.0;;5;gid://shopify/Product/9113340248359;Pingente Você - M | Ouro Branco 18K e Diamantes;151;26;29;PI01798
gid://shopify/ProductVariant/48008695775527;PI01799;L;7900.0;;7;gid://shopify/Product/9113340248359;Pingente Você - M | Ouro Branco 18K e Diamantes;151;26;29;PI01799
gid://shopify/ProductVariant/48008695841063;PI01800;M;7900.0;;6;gid://shopify/Product/9113340248359;Pingente Você - M | Ouro Branco 18K e Diamantes;151;26;29;PI01800
gid://shopify/ProductVariant/48008695906599;PI01801;N;7900.0;;6;gid://shopify/Product/9113340248359;Pingente Você - M | Ouro Branco 18K e Diamantes;151;26;29;PI01801
gid://shopify/ProductVariant/48008695972135;PI01802;O;7900.0;;6;gid://shopify/Product/9113340248359;Pingente Você - M | Ouro Branco 18K e Diamantes;151;26;29;PI01802
gid://shopify/ProductVariant/48008696037671;PI01803;P;7900.0;;5;gid://shopify/Product/9113340248359;Pingente Você - M | Ouro Branco 18K e Diamantes;151;26;29;PI01803
gid://shopify/ProductVariant/48008696103207;PI01804;Q;7900.0;;6;gid://shopify/Product/9113340248359;Pingente Você - M | Ouro Branco 18K e Diamantes;151;26;29;PI01804
gid://shopify/ProductVariant/48008696168743;PI01805;R;7900.0;;6;gid://shopify/Product/9113340248359;Pingente Você - M | Ouro Branco 18K e Diamantes;151;26;29;PI01805
gid://shopify/ProductVariant/48008696234279;PI01806;S;7900.0;;6;gid://shopify/Product/9113340248359;Pingente Você - M | Ouro Branco 18K e Diamantes;151;26;29;PI01806
gid://shopify/ProductVariant/48008696299815;PI01807;T;7900.0;;6;gid://shopify/Product/9113340248359;Pingente Você - M | Ouro Branco 18K e Diamantes;151;26;29;PI01807
gid://shopify/ProductVariant/48008696365351;PI01808;U;7900.0;;6;gid://shopify/Product/9113340248359;Pingente Você - M | Ouro Branco 18K e Diamantes;151;26;29;PI01808
gid://shopify/ProductVariant/48008696430887;PI01809;V;7900.0;;5;gid://shopify/Product/9113340248359;Pingente Você - M | Ouro Branco 18K e Diamantes;151;26;29;PI01809
gid://shopify/ProductVariant/48008696496423;PI01810;W;7900.0;;6;gid://shopify/Product/9113340248359;Pingente Você - M | Ouro Branco 18K e Diamantes;151;26;29;PI01810
gid://shopify/ProductVariant/48008696561959;PI01811;X;7900.0;;6;gid://shopify/Product/9113340248359;Pingente Você - M | Ouro Branco 18K e Diamantes;151;26;29;PI01811
gid://shopify/ProductVariant/48008696627495;PI01812;Y;7900.0;;6;gid://shopify/Product/9113340248359;Pingente Você - M | Ouro Branco 18K e Diamantes;151;26;29;PI01812
gid://shopify/ProductVariant/48008696693031;PI01813;Z;7900.0;;6;gid://shopify/Product/9113340248359;Pingente Você - M | Ouro Branco 18K e Diamantes;151;26;29;PI01813
gid://shopify/ProductVariant/48009159868711;PI01736;A;4500.0;;6;gid://shopify/Product/9113437045031;Pingente Você - M | Ouro Branco 18K Com Ródio Negro e Diamante;155;26;11;PI01736
gid://shopify/ProductVariant/48009159934247;PI01737;B;4500.0;;6;gid://shopify/Product/9113437045031;Pingente Você - M | Ouro Branco 18K Com Ródio Negro e Diamante;155;26;11;PI01737
gid://shopify/ProductVariant/48009159999783;PI01738;C;4500.0;;6;gid://shopify/Product/9113437045031;Pingente Você - M | Ouro Branco 18K Com Ródio Negro e Diamante;155;26;11;PI01738
gid://shopify/ProductVariant/48009160065319;PI01739;D;4500.0;;6;gid://shopify/Product/9113437045031;Pingente Você - M | Ouro Branco 18K Com Ródio Negro e Diamante;155;26;11;PI01739
gid://shopify/ProductVariant/48009160130855;PI01740;E;4500.0;;6;gid://shopify/Product/9113437045031;Pingente Você - M | Ouro Branco 18K Com Ródio Negro e Diamante;155;26;11;PI01740
gid://shopify/ProductVariant/48009160196391;PI01741;F;4500.0;;6;gid://shopify/Product/9113437045031;Pingente Você - M | Ouro Branco 18K Com Ródio Negro e Diamante;155;26;11;PI01741
gid://shopify/ProductVariant/48009160261927;PI01742;G;4500.0;;6;gid://shopify/Product/9113437045031;Pingente Você - M | Ouro Branco 18K Com Ródio Negro e Diamante;155;26;11;PI01742
gid://shopify/ProductVariant/48009160327463;PI01743;H;4500.0;;6;gid://shopify/Product/9113437045031;Pingente Você - M | Ouro Branco 18K Com Ródio Negro e Diamante;155;26;11;PI01743
gid://shopify/ProductVariant/48009160392999;PI01744;I;4500.0;;6;gid://shopify/Product/9113437045031;Pingente Você - M | Ouro Branco 18K Com Ródio Negro e Diamante;155;26;11;PI01744
gid://shopify/ProductVariant/48009160458535;PI01745;J;4500.0;;6;gid://shopify/Product/9113437045031;Pingente Você - M | Ouro Branco 18K Com Ródio Negro e Diamante;155;26;11;PI01745
gid://shopify/ProductVariant/48009160524071;PI01746;K;4500.0;;6;gid://shopify/Product/9113437045031;Pingente Você - M | Ouro Branco 18K Com Ródio Negro e Diamante;155;26;11;PI01746
gid://shopify/ProductVariant/48009160589607;PI01747;L;4500.0;;6;gid://shopify/Product/9113437045031;Pingente Você - M | Ouro Branco 18K Com Ródio Negro e Diamante;155;26;11;PI01747
gid://shopify/ProductVariant/48009160687911;PI01748;M;4500.0;;6;gid://shopify/Product/9113437045031;Pingente Você - M | Ouro Branco 18K Com Ródio Negro e Diamante;155;26;11;PI01748
gid://shopify/ProductVariant/48009160753447;PI01749;N;4500.0;;6;gid://shopify/Product/9113437045031;Pingente Você - M | Ouro Branco 18K Com Ródio Negro e Diamante;155;26;11;PI01749
gid://shopify/ProductVariant/48009160818983;PI01750;O;4500.0;;6;gid://shopify/Product/9113437045031;Pingente Você - M | Ouro Branco 18K Com Ródio Negro e Diamante;155;26;11;PI01750
gid://shopify/ProductVariant/48009160884519;PI01751;P;4500.0;;5;gid://shopify/Product/9113437045031;Pingente Você - M | Ouro Branco 18K Com Ródio Negro e Diamante;155;26;11;PI01751
gid://shopify/ProductVariant/48009160950055;PI01752;Q;4500.0;;6;gid://shopify/Product/9113437045031;Pingente Você - M | Ouro Branco 18K Com Ródio Negro e Diamante;155;26;11;PI01752
gid://shopify/ProductVariant/48009161015591;PI01753;R;4500.0;;6;gid://shopify/Product/9113437045031;Pingente Você - M | Ouro Branco 18K Com Ródio Negro e Diamante;155;26;11;PI01753
gid://shopify/ProductVariant/48009161081127;PI01754;S;4500.0;;6;gid://shopify/Product/9113437045031;Pingente Você - M | Ouro Branco 18K Com Ródio Negro e Diamante;155;26;11;PI01754
gid://shopify/ProductVariant/48009161146663;PI01755;T;4500.0;;6;gid://shopify/Product/9113437045031;Pingente Você - M | Ouro Branco 18K Com Ródio Negro e Diamante;155;26;11;PI01755
gid://shopify/ProductVariant/48009161310503;PI01756;U;4500.0;;6;gid://shopify/Product/9113437045031;Pingente Você - M | Ouro Branco 18K Com Ródio Negro e Diamante;155;26;11;PI01756
gid://shopify/ProductVariant/48009161474343;PI01757;V;4500.0;;6;gid://shopify/Product/9113437045031;Pingente Você - M | Ouro Branco 18K Com Ródio Negro e Diamante;155;26;11;PI01757
gid://shopify/ProductVariant/48009161539879;PI01758;W;4500.0;;6;gid://shopify/Product/9113437045031;Pingente Você - M | Ouro Branco 18K Com Ródio Negro e Diamante;155;26;11;PI01758
gid://shopify/ProductVariant/48009161703719;PI01759;X;4500.0;;6;gid://shopify/Product/9113437045031;Pingente Você - M | Ouro Branco 18K Com Ródio Negro e Diamante;155;26;11;PI01759
gid://shopify/ProductVariant/48009161867559;PI01760;Y;4500.0;;6;gid://shopify/Product/9113437045031;Pingente Você - M | Ouro Branco 18K Com Ródio Negro e Diamante;155;26;11;PI01760
gid://shopify/ProductVariant/48009161998631;PI01761;Z;4500.0;;6;gid://shopify/Product/9113437045031;Pingente Você - M | Ouro Branco 18K Com Ródio Negro e Diamante;155;26;11;PI01761
gid://shopify/ProductVariant/48009293922599;PI01762;A;7900.0;;5;gid://shopify/Product/9113465454887;Pingente Você - M | Ouro Amarelo 18K e Diamantes;150;26;39;PI01762
gid://shopify/ProductVariant/48009293988135;PI01763;B;7900.0;;6;gid://shopify/Product/9113465454887;Pingente Você - M | Ouro Amarelo 18K e Diamantes;150;26;39;PI01763
gid://shopify/ProductVariant/48009294086439;PI01764;C;7900.0;;6;gid://shopify/Product/9113465454887;Pingente Você - M | Ouro Amarelo 18K e Diamantes;150;26;39;PI01764
gid://shopify/ProductVariant/48009294151975;PI01765;D;7900.0;;6;gid://shopify/Product/9113465454887;Pingente Você - M | Ouro Amarelo 18K e Diamantes;150;26;39;PI01765
gid://shopify/ProductVariant/48009294217511;PI01766;E;7900.0;;6;gid://shopify/Product/9113465454887;Pingente Você - M | Ouro Amarelo 18K e Diamantes;150;26;39;PI01766
gid://shopify/ProductVariant/48009294283047;PI01767;F;7900.0;;5;gid://shopify/Product/9113465454887;Pingente Você - M | Ouro Amarelo 18K e Diamantes;150;26;39;PI01767
gid://shopify/ProductVariant/48009294348583;PI01768;G;7900.0;;7;gid://shopify/Product/9113465454887;Pingente Você - M | Ouro Amarelo 18K e Diamantes;150;26;39;PI01768
gid://shopify/ProductVariant/48009294414119;PI01769;H;7900.0;;6;gid://shopify/Product/9113465454887;Pingente Você - M | Ouro Amarelo 18K e Diamantes;150;26;39;PI01769
gid://shopify/ProductVariant/48009294479655;PI01770;I;7900.0;;5;gid://shopify/Product/9113465454887;Pingente Você - M | Ouro Amarelo 18K e Diamantes;150;26;39;PI01770
gid://shopify/ProductVariant/48009294545191;PI01771;J;7900.0;;6;gid://shopify/Product/9113465454887;Pingente Você - M | Ouro Amarelo 18K e Diamantes;150;26;39;PI01771
gid://shopify/ProductVariant/48009294610727;PI01772;K;7900.0;;6;gid://shopify/Product/9113465454887;Pingente Você - M | Ouro Amarelo 18K e Diamantes;150;26;39;PI01772
gid://shopify/ProductVariant/48009294676263;PI01773;L;7900.0;;6;gid://shopify/Product/9113465454887;Pingente Você - M | Ouro Amarelo 18K e Diamantes;150;26;39;PI01773
gid://shopify/ProductVariant/48009294741799;PI01774;M;7900.0;;6;gid://shopify/Product/9113465454887;Pingente Você - M | Ouro Amarelo 18K e Diamantes;150;26;39;PI01774
gid://shopify/ProductVariant/48009294807335;PI01775;N;7900.0;;5;gid://shopify/Product/9113465454887;Pingente Você - M | Ouro Amarelo 18K e Diamantes;150;26;39;PI01775
gid://shopify/ProductVariant/48009294872871;PI01776;O;7900.0;;6;gid://shopify/Product/9113465454887;Pingente Você - M | Ouro Amarelo 18K e Diamantes;150;26;39;PI01776
gid://shopify/ProductVariant/48009294938407;PI01777;P;7900.0;;5;gid://shopify/Product/9113465454887;Pingente Você - M | Ouro Amarelo 18K e Diamantes;150;26;39;PI01777
gid://shopify/ProductVariant/48009295003943;PI01778;Q;7900.0;;6;gid://shopify/Product/9113465454887;Pingente Você - M | Ouro Amarelo 18K e Diamantes;150;26;39;PI01778
gid://shopify/ProductVariant/48009295069479;PI01779;R;7900.0;;6;gid://shopify/Product/9113465454887;Pingente Você - M | Ouro Amarelo 18K e Diamantes;150;26;39;PI01779
gid://shopify/ProductVariant/48009295135015;PI01780;S;7900.0;;6;gid://shopify/Product/9113465454887;Pingente Você - M | Ouro Amarelo 18K e Diamantes;150;26;39;PI01780
gid://shopify/ProductVariant/48009295200551;PI01781;T;7900.0;;5;gid://shopify/Product/9113465454887;Pingente Você - M | Ouro Amarelo 18K e Diamantes;150;26;39;PI01781
gid://shopify/ProductVariant/48009295266087;PI01782;U;7900.0;;6;gid://shopify/Product/9113465454887;Pingente Você - M | Ouro Amarelo 18K e Diamantes;150;26;39;PI01782
gid://shopify/ProductVariant/48009295331623;PI01783;V;7900.0;;5;gid://shopify/Product/9113465454887;Pingente Você - M | Ouro Amarelo 18K e Diamantes;150;26;39;PI01783
gid://shopify/ProductVariant/48009295397159;PI01784;W;7900.0;;6;gid://shopify/Product/9113465454887;Pingente Você - M | Ouro Amarelo 18K e Diamantes;150;26;39;PI01784
gid://shopify/ProductVariant/48009295462695;PI01785;X;7900.0;;6;gid://shopify/Product/9113465454887;Pingente Você - M | Ouro Amarelo 18K e Diamantes;150;26;39;PI01785
gid://shopify/ProductVariant/48009295528231;PI01786;Y;7900.0;;6;gid://shopify/Product/9113465454887;Pingente Você - M | Ouro Amarelo 18K e Diamantes;150;26;39;PI01786
gid://shopify/ProductVariant/48009295593767;PI01787;Z;7900.0;;6;gid://shopify/Product/9113465454887;Pingente Você - M | Ouro Amarelo 18K e Diamantes;150;26;39;PI01787
gid://shopify/ProductVariant/48009696084263;PI01684;A;4500.0;;6;gid://shopify/Product/9113554616615;Pingente Você - M | Ouro Amarelo 18K e Diamante;143;26;11;PI01684
gid://shopify/ProductVariant/48009696149799;PI01685;B;4500.0;;6;gid://shopify/Product/9113554616615;Pingente Você - M | Ouro Amarelo 18K e Diamante;143;26;11;PI01685
gid://shopify/ProductVariant/48009696215335;PI01686;C;4500.0;;7;gid://shopify/Product/9113554616615;Pingente Você - M | Ouro Amarelo 18K e Diamante;143;26;11;PI01686
gid://shopify/ProductVariant/48009696280871;PI01687;D;4500.0;;7;gid://shopify/Product/9113554616615;Pingente Você - M | Ouro Amarelo 18K e Diamante;143;26;11;PI01687
gid://shopify/ProductVariant/48009696411943;PI01688;E;4500.0;;5;gid://shopify/Product/9113554616615;Pingente Você - M | Ouro Amarelo 18K e Diamante;143;26;11;PI01688
gid://shopify/ProductVariant/48009696543015;PI01689;F;4500.0;;6;gid://shopify/Product/9113554616615;Pingente Você - M | Ouro Amarelo 18K e Diamante;143;26;11;PI01689
gid://shopify/ProductVariant/48009696674087;PI01690;G;4500.0;;7;gid://shopify/Product/9113554616615;Pingente Você - M | Ouro Amarelo 18K e Diamante;143;26;11;PI01690
gid://shopify/ProductVariant/48009696837927;PI01691;H;4500.0;;5;gid://shopify/Product/9113554616615;Pingente Você - M | Ouro Amarelo 18K e Diamante;143;26;11;PI01691
gid://shopify/ProductVariant/48009696936231;PI01692;I;4500.0;;5;gid://shopify/Product/9113554616615;Pingente Você - M | Ouro Amarelo 18K e Diamante;143;26;11;PI01692
gid://shopify/ProductVariant/48009697001767;PI01693;J;4500.0;;6;gid://shopify/Product/9113554616615;Pingente Você - M | Ouro Amarelo 18K e Diamante;143;26;11;PI01693
gid://shopify/ProductVariant/48009697067303;PI01694;K;4500.0;;5;gid://shopify/Product/9113554616615;Pingente Você - M | Ouro Amarelo 18K e Diamante;143;26;11;PI01694
gid://shopify/ProductVariant/48009697132839;PI01695;L;4500.0;;6;gid://shopify/Product/9113554616615;Pingente Você - M | Ouro Amarelo 18K e Diamante;143;26;11;PI01695
gid://shopify/ProductVariant/48009697198375;PI01696;M;4500.0;;5;gid://shopify/Product/9113554616615;Pingente Você - M | Ouro Amarelo 18K e Diamante;143;26;11;PI01696
gid://shopify/ProductVariant/48009697263911;PI01697;N;4500.0;;5;gid://shopify/Product/9113554616615;Pingente Você - M | Ouro Amarelo 18K e Diamante;143;26;11;PI01697
gid://shopify/ProductVariant/48009697329447;PI01698;O;4500.0;;5;gid://shopify/Product/9113554616615;Pingente Você - M | Ouro Amarelo 18K e Diamante;143;26;11;PI01698
gid://shopify/ProductVariant/48009697394983;PI01699;P;4500.0;;5;gid://shopify/Product/9113554616615;Pingente Você - M | Ouro Amarelo 18K e Diamante;143;26;11;PI01699
gid://shopify/ProductVariant/48009697460519;PI01700;Q;4500.0;;5;gid://shopify/Product/9113554616615;Pingente Você - M | Ouro Amarelo 18K e Diamante;143;26;11;PI01700
gid://shopify/ProductVariant/48009697526055;PI01701;R;4500.0;;6;gid://shopify/Product/9113554616615;Pingente Você - M | Ouro Amarelo 18K e Diamante;143;26;11;PI01701
gid://shopify/ProductVariant/48009697591591;PI01702;S;4500.0;;6;gid://shopify/Product/9113554616615;Pingente Você - M | Ouro Amarelo 18K e Diamante;143;26;11;PI01702
gid://shopify/ProductVariant/48009697657127;PI01703;T;4500.0;;5;gid://shopify/Product/9113554616615;Pingente Você - M | Ouro Amarelo 18K e Diamante;143;26;11;PI01703
gid://shopify/ProductVariant/48009697722663;PI01704;U;4500.0;;5;gid://shopify/Product/9113554616615;Pingente Você - M | Ouro Amarelo 18K e Diamante;143;26;11;PI01704
gid://shopify/ProductVariant/48009697788199;PI01705;V;4500.0;;5;gid://shopify/Product/9113554616615;Pingente Você - M | Ouro Amarelo 18K e Diamante;143;26;11;PI01705
gid://shopify/ProductVariant/48009697853735;PI01706;W;4500.0;;5;gid://shopify/Product/9113554616615;Pingente Você - M | Ouro Amarelo 18K e Diamante;143;26;11;PI01706
gid://shopify/ProductVariant/48009697919271;PI01707;X;4500.0;;5;gid://shopify/Product/9113554616615;Pingente Você - M | Ouro Amarelo 18K e Diamante;143;26;11;PI01707
gid://shopify/ProductVariant/48009697984807;PI01708;Y;4500.0;;5;gid://shopify/Product/9113554616615;Pingente Você - M | Ouro Amarelo 18K e Diamante;143;26;11;PI01708
gid://shopify/ProductVariant/48009698050343;PI01709;Z;4500.0;;5;gid://shopify/Product/9113554616615;Pingente Você - M | Ouro Amarelo 18K e Diamante;143;26;11;PI01709
gid://shopify/ProductVariant/48009807495463;PI01710;A;4500.0;;7;gid://shopify/Product/9113572671783;Pingente Você - M | Ouro Branco 18K e Diamante;144;26;15;PI01710
gid://shopify/ProductVariant/48009807692071;PI01711;B;4500.0;;6;gid://shopify/Product/9113572671783;Pingente Você - M | Ouro Branco 18K e Diamante;144;26;15;PI01711
gid://shopify/ProductVariant/48009807790375;PI01712;C;4500.0;;7;gid://shopify/Product/9113572671783;Pingente Você - M | Ouro Branco 18K e Diamante;144;26;15;PI01712
gid://shopify/ProductVariant/48009807855911;PI01713;D;4500.0;;6;gid://shopify/Product/9113572671783;Pingente Você - M | Ouro Branco 18K e Diamante;144;26;15;PI01713
gid://shopify/ProductVariant/48009807921447;PI01714;E;4500.0;;5;gid://shopify/Product/9113572671783;Pingente Você - M | Ouro Branco 18K e Diamante;144;26;15;PI01714
gid://shopify/ProductVariant/48009808019751;PI01715;F;4500.0;;6;gid://shopify/Product/9113572671783;Pingente Você - M | Ouro Branco 18K e Diamante;144;26;15;PI01715
gid://shopify/ProductVariant/48009808085287;PI01716;G;4500.0;;7;gid://shopify/Product/9113572671783;Pingente Você - M | Ouro Branco 18K e Diamante;144;26;15;PI01716
gid://shopify/ProductVariant/48009808150823;PI01717;H;4500.0;;5;gid://shopify/Product/9113572671783;Pingente Você - M | Ouro Branco 18K e Diamante;144;26;15;PI01717
gid://shopify/ProductVariant/48009808216359;PI01718;I;4500.0;;5;gid://shopify/Product/9113572671783;Pingente Você - M | Ouro Branco 18K e Diamante;144;26;15;PI01718
gid://shopify/ProductVariant/48009808281895;PI01719;J;4500.0;;6;gid://shopify/Product/9113572671783;Pingente Você - M | Ouro Branco 18K e Diamante;144;26;15;PI01719
gid://shopify/ProductVariant/48009808347431;PI01720;K;4500.0;;5;gid://shopify/Product/9113572671783;Pingente Você - M | Ouro Branco 18K e Diamante;144;26;15;PI01720
gid://shopify/ProductVariant/48009808412967;PI01721;L;4500.0;;6;gid://shopify/Product/9113572671783;Pingente Você - M | Ouro Branco 18K e Diamante;144;26;15;PI01721
gid://shopify/ProductVariant/48009808478503;PI01722;M;4500.0;;6;gid://shopify/Product/9113572671783;Pingente Você - M | Ouro Branco 18K e Diamante;144;26;15;PI01722
gid://shopify/ProductVariant/48009808544039;PI01723;N;4500.0;;5;gid://shopify/Product/9113572671783;Pingente Você - M | Ouro Branco 18K e Diamante;144;26;15;PI01723
gid://shopify/ProductVariant/48009808609575;PI01724;O;4500.0;;5;gid://shopify/Product/9113572671783;Pingente Você - M | Ouro Branco 18K e Diamante;144;26;15;PI01724
gid://shopify/ProductVariant/48009808675111;PI01725;P;4500.0;;5;gid://shopify/Product/9113572671783;Pingente Você - M | Ouro Branco 18K e Diamante;144;26;15;PI01725
gid://shopify/ProductVariant/48009808740647;PI01726;Q;4500.0;;5;gid://shopify/Product/9113572671783;Pingente Você - M | Ouro Branco 18K e Diamante;144;26;15;PI01726
gid://shopify/ProductVariant/48009808806183;PI01727;R;4500.0;;6;gid://shopify/Product/9113572671783;Pingente Você - M | Ouro Branco 18K e Diamante;144;26;15;PI01727
gid://shopify/ProductVariant/48009808871719;PI01728;S;4500.0;;6;gid://shopify/Product/9113572671783;Pingente Você - M | Ouro Branco 18K e Diamante;144;26;15;PI01728
gid://shopify/ProductVariant/48009808937255;PI01729;T;4500.0;;5;gid://shopify/Product/9113572671783;Pingente Você - M | Ouro Branco 18K e Diamante;144;26;15;PI01729
